provider_number,price_2011,price_2014,net_penalty,hrrp_penalty,vbp_penalty,any_penalty,net_penalty_1k,hrrp_penalty_1k,avg_mcare_dis,avg_beds,avg_mcaid_dis,avg_mcare_100,price_change
050115,904.1325922648102,1426.0447493613772,528025.0,528025.0,0.0,1.0,528.025,528.025,45296.5,147.5,14543.5,452.965,521.912157096567
050116,3019.96544842025,819.0803695706054,177705.0,177705.0,0.0,1.0,177.705,177.705,50326.5,141.5,20304.0,503.265,-2200.8850788496447
050118,297.7816157528471,488.698135727478,2111.0,0.0,2111.0,1.0,2.111,0.0,13304.5,47.5,1346.5,133.045,190.91651997463094
050121,2081.7348553210054,1695.7868177227986,1364478.0,1364478.0,0.0,1.0,1364.478,1364.478,32765.0,70.5,7503.0,327.65,-385.94803759820684
050122,927.0965759899728,500.2196158490239,817816.0,817816.0,0.0,1.0,817.816,817.816,25994.5,89.0,12249.5,259.945,-426.87696014094894
050124,942.1376588984239,1080.120061506065,303494.0,303494.0,0.0,1.0,303.494,303.494,14151.0,67.0,1642.5,141.51,137.98240260764112
050125,221.4061101711404,256.4664340435436,963663.0,963663.0,0.0,1.0,963.663,963.663,40520.5,102.0,7387.0,405.205,35.06032387240319
050126,2786.7499705513774,2050.389010652777,2659407.0,2659407.0,0.0,1.0,2659.407,2659.407,48106.0,150.5,35766.5,481.06,-736.3609598986004
050127,1055.8990914029632,1790.9496620098657,421.0,0.0,421.0,1.0,0.421,0.0,7127.5,55.0,1907.5,71.275,735.0505706069025
050128,720.2770182432058,1716.391812324104,202043.0,202043.0,0.0,1.0,202.043,202.043,41534.0,135.5,14829.5,415.34,996.1147940808982
050129,1513.649610312996,1728.8590397908497,57000.0,0.0,57000.0,1.0,57.0,0.0,46671.0,152.5,20517.5,466.71,215.20942947785375
050131,1903.050713631264,1809.2660187170752,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,34.5,229.5,47.25,-93.78469491418878
050132,221.4061101711404,410.8600293805694,2118670.0,2116750.0,1920.0,1.0,2118.67,2116.75,26180.0,94.5,8187.0,261.8,189.45391920942902
050133,1769.5086746868299,1766.8516134392562,89224.0,89224.0,0.0,1.0,89.224,89.224,40001.5,131.5,14291.5,400.015,-2.6570612475736652
050135,762.6481158935278,356.0216704023629,279303.0,133118.0,146185.0,1.0,279.303,133.118,26951.0,90.5,20372.5,269.51,-406.62644549116493
050136,1110.0467990936054,877.1074946516042,42663.0,0.0,42663.0,1.0,42.663,0.0,7788.0,50.5,1639.0,77.88,-232.93930444200123
050145,4617.814139841241,5418.246660169251,377555.0,377555.0,0.0,1.0,377.555,377.555,38230.5,123.5,2135.0,382.305,800.4325203280105
050149,3407.1868518934525,3063.825229671462,306289.0,306289.0,0.0,1.0,306.289,306.289,40943.5,123.5,36697.0,409.435,-343.36162222199073
050150,2360.148742272725,2106.2521532484457,80494.0,27216.0,53278.0,1.0,80.494,27.216,13878.0,65.0,3134.0,138.78,-253.89658902427936
050152,2275.6589782461588,1933.8398683864996,582190.0,582190.0,0.0,1.0,582.19,582.19,18125.5,76.0,6149.5,181.255,-341.8191098596592
050153,675.6924232939909,660.4585278013898,2022041.0,2022041.0,0.0,1.0,2022.041,2022.041,38348.0,166.0,8672.5,383.48,-15.233895492601164
050158,404.22531032084987,362.00329907087684,114886.0,113562.0,1324.0,1.0,114.886,113.562,9095.0,46.0,851.0,90.95,-42.222011249973036
050159,1393.023050015905,3050.6325964435086,105265.0,98443.0,6822.0,1.0,105.265,98.443,24618.0,102.5,26110.0,246.18,1657.6095464276036
050167,1827.824178029932,2728.875257959683,931930.0,931930.0,0.0,1.0,931.93,931.93,23774.0,92.5,20027.5,237.74,901.051079929751
050168,3710.7441217093724,2647.8085788274384,321798.0,321798.0,0.0,1.0,321.798,321.798,45858.5,140.5,2197.5,458.585,-1062.935542881934
050169,955.3350832423035,1234.4735066522078,0.0,0.0,0.0,0.0,0.0,0.0,48587.0,182.0,14029.5,485.87,279.13842340990425
050174,1119.7813712875663,967.2455223265223,52629.0,0.0,52629.0,1.0,52.629,0.0,40970.5,124.0,5057.0,409.705,-152.53584896104405
050180,5160.143788800599,3842.331343870973,2548867.0,2548867.0,0.0,1.0,2548.867,2548.867,57868.5,141.0,4115.0,578.685,-1317.8124449296265
050189,10314.913194641722,3058.0669627473926,0.0,0.0,0.0,0.0,0.0,0.0,14348.5,51.0,1183.5,143.485,-7256.846231894329
050191,2369.4833237988523,1731.2431055339514,522626.0,522626.0,0.0,1.0,522.626,522.626,34162.0,107.0,24519.5,341.62,-638.2402182649009
050192,1493.5888226345612,2914.0369216090435,519438.0,991.0,518447.0,1.0,519.438,0.991,2289.5,37.0,1764.5,22.895,1420.4480989744823
050194,886.6455245396878,256.4664340435436,551960.0,481137.0,70823.0,1.0,551.96,481.137,15013.0,60.0,5359.0,150.13,-630.1790904961442
050195,2538.72903062333,995.9720482845448,0.0,0.0,0.0,0.0,0.0,0.0,48906.0,158.5,11142.5,489.06,-1542.756982338785
050196,10314.913194641722,11133.528764616662,0.0,0.0,0.0,0.0,0.0,0.0,4855.0,39.5,4390.0,48.55,818.6155699749397
050197,666.7614692445314,1141.319761517362,153487.0,153487.0,0.0,1.0,153.487,153.487,21821.0,120.5,137.0,218.21,474.5582922728305
050204,1990.5199289679263,690.1293440043999,630580.0,630580.0,0.0,1.0,630.58,630.58,22075.5,59.5,4066.5,220.755,-1300.3905849635264
050205,221.4061101711404,256.4664340435436,131173.0,125710.0,5463.0,1.0,131.173,125.71,5474.5,63.5,2532.0,54.745,35.06032387240319
050211,725.5725090370521,1267.8131484222183,5240.0,5240.0,0.0,1.0,5.24,5.24,7931.5,57.0,946.5,79.315,542.2406393851662
050222,2770.5375517965026,2384.175418818677,74099.0,0.0,74099.0,1.0,74.099,0.0,47059.5,114.5,16255.5,470.595,-386.3621329778257
050224,10314.913194641722,9713.826045470994,13420.0,13420.0,0.0,1.0,13.42,13.42,84561.0,186.0,3031.5,845.61,-601.0871491707276
050225,2187.6282325627203,2263.117415021201,143067.0,143067.0,0.0,1.0,143.067,143.067,17442.5,59.5,5370.0,174.425,75.48918245848063
050226,1083.5991677436805,749.8912191224022,0.0,0.0,0.0,0.0,0.0,0.0,36272.0,105.0,5173.0,362.72,-333.7079486212783
050228,1531.0880986375664,2801.9322183567324,3317125.0,3317125.0,0.0,1.0,3317.125,3317.125,46897.5,135.0,34254.0,468.975,1270.844119719166
050231,2221.408219995168,1903.0046524703237,0.0,0.0,0.0,0.0,0.0,0.0,66196.5,171.0,50390.5,661.965,-318.40356752484445
050232,535.0651845621007,529.9966224935245,0.0,0.0,0.0,0.0,0.0,0.0,13133.5,67.0,652.0,131.335,-5.068562068576284
050234,1262.3002957146434,2237.5040138377226,0.0,0.0,0.0,0.0,0.0,0.0,6008.5,41.0,388.5,60.085,975.2037181230792
050235,1300.1103321284743,843.7266837174216,1477487.0,1477487.0,0.0,1.0,1477.487,1477.487,62287.5,154.0,14505.5,622.875,-456.3836484110527
050236,1288.4024834124987,1296.0368533159785,0.0,0.0,0.0,0.0,0.0,0.0,18784.5,71.0,2322.5,187.845,7.634369903479865
050238,707.1313586181744,792.6696601591628,539709.0,539709.0,0.0,1.0,539.709,539.709,52773.0,166.5,9986.5,527.73,85.53830154098841
050239,445.07359933286,956.1193517969575,846970.0,814499.0,32471.0,1.0,846.97,814.499,61376.0,154.0,20234.0,613.76,511.0457524640975
050242,3063.5260588665406,2502.7485952990573,870191.0,856264.0,13927.0,1.0,870.191,856.264,32900.0,112.5,3568.5,329.0,-560.7774635674832
050243,1741.6312065818079,1378.6629467014084,769757.0,769757.0,0.0,1.0,769.757,769.757,44189.0,127.5,16012.5,441.89,-362.9682598803995
050245,650.6590799895575,7477.256725068709,343969.0,343969.0,0.0,1.0,343.969,343.969,53420.0,110.5,42317.5,534.2,6826.597645079151
050248,1882.5153018824044,1530.6311245222646,269615.0,269615.0,0.0,1.0,269.615,269.615,19198.0,78.5,12917.5,191.98,-351.8841773601398
050254,4613.243089438626,2915.996489877391,173467.0,148315.0,25152.0,1.0,173.467,148.315,17809.0,56.5,3667.0,178.09,-1697.2465995612351
050257,440.1511706529764,256.4664340435436,273209.0,272363.0,846.0,1.0,273.209,272.363,11765.0,90.0,8423.0,117.65,-183.68473660943283
050261,221.4061101711404,1532.5858825122766,285901.0,285901.0,0.0,1.0,285.901,285.901,24551.5,74.0,7434.5,245.515,1311.1797723411362
050262,10314.913194641722,11133.528764616662,13880118.0,13880118.0,0.0,1.0,13880.118,13880.118,101077.0,157.5,41558.0,1010.77,818.6155699749397
050272,5602.003929512542,1943.7116698166076,0.0,0.0,0.0,0.0,0.0,0.0,28983.5,86.0,7343.5,289.835,-3658.2922596959343
050276,10314.913194641722,11133.528764616662,2329046.0,2329046.0,0.0,1.0,2329.046,2329.046,21790.0,69.5,17613.0,217.9,818.6155699749397
050278,4145.652583675209,1174.6196455482936,1255169.0,1255169.0,0.0,1.0,1255.169,1255.169,47486.0,97.0,13662.0,474.86,-2971.0329381269153
050279,2453.6320404821736,2400.7032049049376,0.0,0.0,0.0,0.0,0.0,0.0,8832.5,40.5,3661.0,88.325,-52.928835577235986
050280,2299.960763194697,2572.937229357357,1843958.0,1843958.0,0.0,1.0,1843.958,1843.958,41792.5,111.0,13795.5,417.925,272.97646616266
050281,221.4061101711404,819.4785721778564,86160.0,0.0,86160.0,1.0,86.16,0.0,14024.5,59.0,3255.5,140.245,598.072462006716
050283,486.44386424498947,2452.8814026826753,48277.0,48277.0,0.0,1.0,48.277,48.277,24598.0,82.5,3669.5,245.98,1966.4375384376858
050289,1379.1155150563864,661.4623824415204,10085.0,0.0,10085.0,1.0,10.085,0.0,32225.5,116.5,2874.0,322.255,-717.653132614866
050290,2205.95738477412,2467.060434114632,0.0,0.0,0.0,0.0,0.0,0.0,40911.0,163.5,727.5,409.11,261.1030493405119
050291,3631.698439616204,9743.814977502821,1197551.0,1197551.0,0.0,1.0,1197.551,1197.551,15848.0,62.0,6068.5,158.48,6112.116537886617
050292,2455.3927229478713,4383.6197995436705,1749505.0,1749505.0,0.0,1.0,1749.505,1749.505,68046.5,192.0,46492.0,680.465,1928.2270765957992
050295,4688.390246959434,2603.34277768107,2221066.0,2221066.0,0.0,1.0,2221.066,2221.066,37410.5,107.5,5397.5,374.105,-2085.047469278364
050296,4284.6183157271025,4924.277623838645,0.0,0.0,0.0,0.0,0.0,0.0,5869.0,35.5,2197.5,58.69,639.6593081115425
050300,10314.913194641722,5730.569791183467,0.0,0.0,0.0,0.0,0.0,0.0,43181.5,94.0,14050.5,431.815,-4584.343403458255
050301,5955.937131574592,11133.528764616662,1159619.0,1159619.0,0.0,1.0,1159.619,1159.619,9313.0,46.0,3624.5,93.13,5177.59163304207
050305,6510.712058654354,5676.058977646904,1519046.0,1519046.0,0.0,1.0,1519.046,1519.046,56087.0,146.0,15378.0,560.87,-834.65308100745
050308,634.4568534851707,4574.738913488695,0.0,0.0,0.0,0.0,0.0,0.0,54139.5,237.0,3268.0,541.395,3940.2820600035247
050309,6388.831858640955,8384.536637160823,0.0,0.0,0.0,0.0,0.0,0.0,43059.5,112.5,8928.5,430.595,1995.7047785198683
050313,2379.1531863677365,1864.7899179509902,39950.0,0.0,39950.0,1.0,39.95,0.0,10295.5,52.0,1626.0,102.955,-514.3632684167462
050320,2382.5981967477555,8433.381497995251,134182.0,0.0,134182.0,1.0,134.182,0.0,25349.0,104.5,18027.0,253.49,6050.783301247496
050324,5856.3310961443,3516.381920230315,493824.0,493824.0,0.0,1.0,493.824,493.824,56117.5,148.0,4333.5,561.175,-2339.9491759139855
050327,2928.8569582270143,10961.980649786281,481089.0,481089.0,0.0,1.0,481.089,481.089,114575.0,252.5,80779.0,1145.75,8033.123691559267
050329,1814.6512986779912,1218.954820111273,0.0,0.0,0.0,0.0,0.0,0.0,22941.5,84.0,8303.5,229.415,-595.6964785667183
050334,1392.2506352315327,2880.7094689986475,0.0,0.0,0.0,0.0,0.0,0.0,35046.5,130.0,3222.5,350.465,1488.4588337671148
050335,5160.6844788957305,6429.79320348751,0.0,0.0,0.0,0.0,0.0,0.0,16431.5,54.0,2902.0,164.315,1269.1087245917797
050336,221.4061101711404,349.1591968975377,337206.0,337206.0,0.0,1.0,337.206,337.206,25062.0,105.0,7912.0,250.62,127.7530867263973
050342,1432.316090837112,892.773753060695,273871.0,273871.0,0.0,1.0,273.871,273.871,16822.0,64.5,7908.0,168.22,-539.542337776417
050348,1722.5587138709336,7590.120911609649,2175170.0,2175170.0,0.0,1.0,2175.17,2175.17,51628.5,127.5,18228.5,516.285,5867.562197738715
050350,1253.3357968851878,2327.1855977881746,1233520.0,1233520.0,0.0,1.0,1233.52,1233.52,25048.5,109.5,9277.5,250.485,1073.8498009029868
050351,5107.912104271319,1813.0366022814653,0.0,0.0,0.0,0.0,0.0,0.0,61953.0,139.5,11064.0,619.53,-3294.8755019898535
050352,3148.57015211016,2961.5416786234728,23551.0,0.0,23551.0,1.0,23.551,0.0,5974.0,45.5,1589.0,59.74,-187.0284734866873
050353,1128.6000273945517,1395.0070255242474,1278269.0,1278269.0,0.0,1.0,1278.269,1278.269,51042.0,150.5,11020.5,510.42,266.4069981296957
050357,933.7142976495238,2311.6428957811017,0.0,0.0,0.0,0.0,0.0,0.0,3234.0,43.0,25.5,32.34,1377.928598131578
050359,1330.240412457661,865.3560638375026,953.0,0.0,953.0,1.0,0.953,0.0,15091.5,62.0,6036.5,150.915,-464.88434862015845
050360,1684.0817670002561,1463.6734079081823,187001.0,187001.0,0.0,1.0,187.001,187.001,28957.0,97.0,6522.0,289.57,-220.40835909207385
050367,1425.511098482658,2175.8908845853703,369407.0,369407.0,0.0,1.0,369.407,369.407,21806.5,69.0,2369.5,218.065,750.3797861027122
050373,10314.913194641722,11133.528764616662,5383157.0,5383157.0,0.0,1.0,5383.157,5383.157,101308.0,213.0,108758.0,1013.08,818.6155699749397
050376,4215.618145270561,11133.528764616662,2933907.0,2933907.0,0.0,1.0,2933.907,2933.907,62646.0,180.5,63149.0,626.46,6917.9106193461
050378,1294.8045774425973,2668.5501631615225,509750.0,509750.0,0.0,1.0,509.75,509.75,16147.5,68.5,14584.5,161.475,1373.7455857189252
050382,2009.7564648746309,1911.7718281108982,961175.0,961175.0,0.0,1.0,961.175,961.175,75599.5,206.0,33875.5,755.995,-97.98463676373262
050385,1177.5245802508553,868.6297724892537,160482.0,160482.0,0.0,1.0,160.482,160.482,3540.0,31.0,342.5,35.4,-308.89480776160156
050390,412.1367346820095,256.4664340435436,822845.0,822845.0,0.0,1.0,822.845,822.845,36501.5,158.0,5484.0,365.015,-155.6703006384659
050393,411.92589175339884,304.95714474041154,154912.0,118912.0,36000.0,1.0,154.912,118.912,30520.0,102.0,9774.5,305.2,-106.96874701298731
050394,1584.453012251692,4003.4872291756433,955297.0,955297.0,0.0,1.0,955.297,955.297,34660.5,117.5,9042.0,346.605,2419.034216923951
050396,4031.1459136798817,7372.764150722913,230206.0,230206.0,0.0,1.0,230.206,230.206,51912.0,169.5,5639.5,519.12,3341.618237043031
050397,2555.47278723062,3184.5912805037806,140466.0,0.0,140466.0,1.0,140.466,0.0,1927.5,26.0,154.0,19.275,629.1184932731608
050407,5160.743391474753,4850.283861990437,9849.0,9849.0,0.0,1.0,9.849,9.849,7864.5,39.5,1016.0,78.645,-310.4595294843157
050414,4026.4496885962453,2764.6361170535793,500837.0,500837.0,0.0,1.0,500.837,500.837,13272.0,53.5,1767.0,132.72,-1261.813571542666
050417,2791.3817899530977,2005.1860408829662,200538.0,200538.0,0.0,1.0,200.538,200.538,5960.0,39.5,1726.0,59.6,-786.1957490701316
050423,916.8592160885427,506.31505339182615,0.0,0.0,0.0,0.0,0.0,0.0,3119.5,38.5,1201.5,31.195,-410.5441626967165
050424,4389.4558870699975,3306.409017057276,1388345.0,1388345.0,0.0,1.0,1388.345,1388.345,27129.5,74.0,777.5,271.295,-1083.0468700127217
050426,221.4061101711404,324.2336171860594,181428.0,181428.0,0.0,1.0,181.428,181.428,18899.0,88.5,2931.0,188.99,102.82750701491901
050435,2004.8371531238045,1201.2100723420615,0.0,0.0,0.0,0.0,0.0,0.0,5540.5,31.0,797.5,55.405,-803.627080781743
050438,1713.376307183586,1659.5483635359421,698422.0,416388.0,282034.0,1.0,698.422,416.388,82884.0,207.5,19693.0,828.84,-53.827943647643906
050441,5623.528138412165,11133.528764616662,5039611.0,5039611.0,0.0,1.0,5039.611,5039.611,86208.0,200.0,14913.0,862.08,5510.000626204496
050444,4173.542320651327,1824.2826281876305,1302902.0,1228677.0,74225.0,1.0,1302.902,1228.677,38653.5,88.5,7255.5,386.535,-2349.2596924636964
050454,3416.3205851318094,10870.436019866804,5828254.0,5828254.0,0.0,1.0,5828.254,5828.254,114473.5,265.0,46298.5,1144.735,7454.115434734995
050455,6616.332798455188,5450.122201859735,0.0,0.0,0.0,0.0,0.0,0.0,51549.0,125.0,7903.5,515.49,-1166.2105965954534
050457,1527.7374629366955,1976.1811286391137,1639054.0,1639054.0,0.0,1.0,1639.054,1639.054,17963.5,72.0,2616.0,179.635,448.44366570241823
050464,373.71921012616,991.350430738596,23241.0,23241.0,0.0,1.0,23.241,23.241,58768.0,160.5,26764.5,587.68,617.631220612436
050468,1904.964279072522,1923.4313484898787,3854.0,3836.0,18.0,1.0,3.854,3.836,11545.0,61.5,7272.0,115.45,18.467069417356697
050471,1194.16289493776,686.6759160443476,324737.0,324737.0,0.0,1.0,324.737,324.737,53275.0,140.5,26115.0,532.75,-507.48697889341247
050481,502.72002726775446,256.4664340435436,903227.0,718762.0,184465.0,1.0,903.227,718.762,31499.0,93.5,2374.5,314.99,-246.25359322421087
050485,349.81434950780744,1845.3778288184415,0.0,0.0,0.0,0.0,0.0,0.0,68325.0,173.5,18091.0,683.25,1495.563479310634
050488,1987.9841597704408,9355.70940902882,1353632.0,1353632.0,0.0,1.0,1353.632,1353.632,33431.0,78.5,5360.0,334.31,7367.725249258378
050492,10314.913194641722,11133.528764616662,373974.0,373974.0,0.0,1.0,373.974,373.974,21375.5,66.0,3812.5,213.755,818.6155699749397
050496,848.6861234037311,1282.3018250885439,194.0,0.0,194.0,1.0,0.194,0.0,35334.0,129.5,3829.5,353.34,433.61570168481273
050498,2540.490893029639,2694.0767624635546,0.0,0.0,0.0,0.0,0.0,0.0,9707.5,59.5,1726.5,97.075,153.58586943391538
050503,10314.913194641722,5639.3470986898055,0.0,0.0,0.0,0.0,0.0,0.0,24733.0,61.5,3256.5,247.33,-4675.566095951916
050506,733.0846925144069,649.1201796576913,305142.0,284295.0,20847.0,1.0,305.142,284.295,18489.5,77.5,2885.0,184.895,-83.9645128567156
050516,3900.914759111917,3000.023353423775,543333.0,543333.0,0.0,1.0,543.333,543.333,62944.5,159.0,31622.0,629.445,-900.8914056881422
050517,1679.101672735099,1243.6444095562235,0.0,0.0,0.0,0.0,0.0,0.0,13697.0,60.0,4485.0,136.97,-435.45726317887556
050523,1418.1480629177197,2285.336768991077,772258.0,772258.0,0.0,1.0,772.258,772.258,21948.0,79.5,4549.0,219.48,867.1887060733573
050526,221.4061101711404,256.4664340435436,0.0,0.0,0.0,0.0,0.0,0.0,9116.5,70.0,1520.0,91.165,35.06032387240319
050528,1040.7807078562237,616.0438638076512,0.0,0.0,0.0,0.0,0.0,0.0,3698.0,37.0,1236.0,36.98,-424.7368440485725
050534,347.3011177992925,344.44307572812863,0.0,0.0,0.0,0.0,0.0,0.0,20754.0,79.5,11605.5,207.54,-2.8580420711638794
050537,6095.555405049648,6202.114511881073,1584.0,1584.0,0.0,1.0,1.584,1.584,6531.0,36.0,2107.5,65.31,106.5591068314252
050543,2539.228021951771,11133.528764616662,55608.0,55608.0,0.0,1.0,55.608,55.608,20650.0,76.0,24381.5,206.5,8594.300742664891
050549,4280.699715910159,1674.4839992566287,18740.0,18740.0,0.0,1.0,18.74,18.74,49384.5,106.0,4150.5,493.845,-2606.2157166535308
050551,1538.660351230783,1341.2941325891552,0.0,0.0,0.0,0.0,0.0,0.0,26328.5,77.5,3244.5,263.285,-197.3662186416277
050552,1730.5131178958334,1100.5305585674796,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,43.5,,10.19,-629.9825593283538
050557,1933.060017447324,1364.3127997334366,1695666.0,1695666.0,0.0,1.0,1695.666,1695.666,64887.5,209.0,10396.0,648.875,-568.7472177138875
050567,1883.0371886111034,1432.6813960674413,3001.0,0.0,3001.0,1.0,3.001,0.0,60153.5,204.5,6239.0,601.535,-450.3557925436621
050568,2114.2441389821906,2788.397077159997,0.0,0.0,0.0,0.0,0.0,0.0,17303.0,63.0,9611.5,173.03,674.1529381778064
050570,545.5156010882284,768.5984247386273,260314.0,0.0,260314.0,1.0,260.314,0.0,60063.5,185.5,10593.0,600.635,223.08282365039884
050575,457.9673084408616,256.4664340435436,0.0,0.0,0.0,0.0,0.0,0.0,11885.5,59.5,4036.0,118.855,-201.500874397318
050580,221.4061101711404,256.4664340435436,14557.0,10510.0,4047.0,1.0,14.557,10.51,9408.0,76.5,2754.5,94.08,35.06032387240319
050581,627.2609036980335,564.4298229036193,1329722.0,1329722.0,0.0,1.0,1329.722,1329.722,25524.0,78.5,6170.0,255.24,-62.83108079441422
050586,864.4770182163604,622.3574494337182,346268.0,346268.0,0.0,1.0,346.268,346.268,11892.5,66.0,4101.5,118.925,-242.1195687826422
050588,911.1493813194588,1382.5942088864745,1.0,0.0,1.0,1.0,0.001,0.0,9566.0,43.0,1615.0,95.66,471.44482756701564
050589,633.6210341867046,605.0328246823238,3539.0,3521.0,18.0,1.0,3.539,3.521,8692.5,68.0,228.0,86.925,-28.588209504380757
050590,2904.2657563014204,2873.6311247800604,517957.0,517957.0,0.0,1.0,517.957,517.957,24102.0,80.0,12621.0,241.02,-30.634631521360006
050597,1383.279514555862,1493.2756869103212,325729.0,325729.0,0.0,1.0,325.729,325.729,14582.5,58.5,2636.0,145.825,109.99617235445908
050599,1711.0630587872415,7575.306595991481,18327879.0,18327879.0,0.0,1.0,18327.879,18327.879,100616.0,219.5,47180.0,1006.16,5864.24353720424
050603,551.7478764639418,1793.8337702258657,30067.0,0.0,30067.0,1.0,30.067,0.0,48169.0,143.0,1395.5,481.69,1242.085893761924
050608,1147.3366056234258,1372.5454844718108,496283.0,496283.0,0.0,1.0,496.283,496.283,10599.0,65.5,6261.0,105.99,225.20887884838498
050616,221.4061101711404,322.4479181736647,8021.0,0.0,8021.0,1.0,8.021,0.0,12699.0,51.5,847.5,126.99,101.04180800252428
050618,6588.11551600473,4902.261304290214,53847.0,53847.0,0.0,1.0,53.847,53.847,610.0,19.5,89.0,6.1,-1685.8542117145162
050624,2798.074204678049,3731.3610787949283,0.0,0.0,0.0,0.0,0.0,0.0,35353.0,98.5,4685.0,353.53,933.2868741168791
050625,2608.47129458355,6579.3645266022795,671588.0,671588.0,0.0,1.0,671.588,671.588,189690.0,371.5,31346.5,1896.9,3970.8932320187296
050633,221.4061101711404,256.4664340435436,557143.0,543472.0,13671.0,1.0,557.143,543.472,19540.5,63.0,1706.5,195.405,35.06032387240319
050636,5513.5217030420445,5372.220754590891,1257093.0,1257093.0,0.0,1.0,1257.093,1257.093,16299.5,54.5,2920.5,162.995,-141.3009484511531
050641,788.3632922093319,660.2372323053772,402803.0,402803.0,0.0,1.0,402.803,402.803,13559.5,61.0,8352.5,135.595,-128.12605990395468
050663,2519.439636074064,2003.3254822690428,856675.0,856675.0,0.0,1.0,856.675,856.675,28358.5,79.5,22280.5,283.585,-516.114153805021
050668,10314.913194641722,11133.528764616662,0.0,0.0,0.0,0.0,0.0,0.0,797.0,20.0,344.0,7.97,818.6155699749397
050678,2806.9354559189296,1996.7844493262235,595086.0,593477.0,1609.0,1.0,595.086,593.477,29122.0,107.5,939.0,291.22,-810.1510065927062
050684,580.4680667244145,385.5059165890895,212666.0,173773.0,38893.0,1.0,212.666,173.773,11208.0,52.0,969.5,112.08,-194.96215013532498
050688,221.4061101711404,1190.83530762999,0.0,0.0,0.0,0.0,0.0,0.0,10121.0,47.0,2469.0,101.21,969.4291974588496
050689,1583.671450202425,1388.0689465551518,4721.0,4721.0,0.0,1.0,4.721,4.721,14184.5,69.5,765.0,141.845,-195.60250364727312
050696,2692.390432935563,4262.302747732686,2556474.0,2556474.0,0.0,1.0,2556.474,2556.474,42452.5,103.5,5896.5,424.525,1569.9123147971231
